date,XOM,CVX,COP,SLB,ENPH
2020-06-29,34.98893737792969,69.6343994140625,34.04522705078125,16.101238250732422,47.45000076293945
2020-06-30,35.30472183227539,70.87348175048828,34.638736724853516,16.44096565246582,47.56999969482422
2020-07-01,34.50736618041992,69.59467315673828,33.58358383178711,15.841971397399902,49.060001373291016
2020-07-02,34.799476623535156,70.14273071289062,34.440887451171875,16.074413299560547,48.86000061035156
2020-07-06,35.04419708251953,70.3492431640625,34.317256927490234,16.76280975341797,50.15999984741211
2020-07-07,34.13632583618164,68.55416870117188,33.50115203857422,16.25322151184082,50.63999938964844
2020-07-08,34.05738067626953,68.58595275878906,33.83089065551758,16.154878616333008,54.93000030517578
2020-07-09,32.65213394165039,65.71858978271484,31.613407135009766,15.314499855041504,55.790000915527344
2020-07-10,33.6705436706543,67.69637298583984,32.71803283691406,15.90455436706543,55.43000030517578
2020-07-13,33.678436279296875,67.83139038085938,32.693302154541016,15.538008689880371,52.31999969482422
2020-07-14,34.79157257080078,70.17449951171875,34.053470611572266,16.44096565246582,55.880001068115234
2020-07-15,35.23367691040039,70.60340118408203,34.308998107910156,16.896913528442383,57.95000076293945
2020-07-16,34.957359313964844,70.18244934082031,34.28427505493164,16.825389862060547,57.7400016784668
2020-07-17,34.35737228393555,69.25314331054688,33.27666091918945,16.646589279174805,59.310001373291016
2020-07-20,33.552127838134766,67.72811889648438,32.75202178955078,16.485668182373047,63.540000915527344
2020-07-21,35.24946975708008,72.58911895751953,34.69232177734375,17.486967086791992,61.099998474121094
2020-07-22,34.428428649902344,72.31111907958984,34.051109313964844,17.138303756713867,62.08000183105469
2020-07-23,34.499481201171875,72.28728485107422,33.69302749633789,17.254518508911133,61.66999816894531
2020-07-24,34.28632354736328,71.58831787109375,33.543121337890625,17.415437698364258,59.650001525878906
2020-07-27,34.79157257080078,72.31111907958984,33.11842346191406,17.59425163269043,62.220001220703125
2020-07-28,34.38105010986328,70.7781753540039,32.44389343261719,17.12041473388672,57.22999954223633
2020-07-29,34.760005950927734,71.54066467285156,33.2599983215332,17.370742797851562,59.119998931884766
2020-07-30,33.05475997924805,68.52239990234375,31.344667434692383,16.485668182373047,59.13999938964844
2020-07-31,33.22055435180664,66.67174530029297,31.13648223876953,16.217456817626953,60.36000061035156
2020-08-03,33.354759216308594,67.36275482177734,30.57021141052246,16.735986709594727,61.209999084472656
2020-08-04,34.31790542602539,68.69715118408203,31.344667434692383,17.191938400268555,68.94999694824219
2020-08-05,34.617897033691406,69.26109313964844,31.661115646362305,17.433319091796875,74.98999786376953
2020-08-06,34.452110290527344,69.47553253173828,31.686100006103516,17.272396087646484,71.37000274658203
2020-08-07,34.29421615600586,68.94337463378906,31.894287109375,17.54954719543457,72.83999633789062
2020-08-10,35.138946533203125,71.27061462402344,33.01017761230469,18.077011108398438,71.83999633789062
2020-08-11,35.50209045410156,71.18325805664062,33.06846618652344,18.148536682128906,67.30000305175781
2020-08-12,35.49404525756836,72.05696105957031,34.69232177734375,18.202180862426758,71.19000244140625
2020-08-13,34.62460708618164,71.34208679199219,33.834590911865234,17.764110565185547,74.87999725341797
2020-08-14,34.777565002441406,71.7630615234375,33.99281311035156,17.942907333374023,73.16000366210938
2020-08-17,34.326744079589844,72.0966567993164,33.89289093017578,17.889266967773438,75.05999755859375
2020-08-18,34.15768051147461,70.60606384277344,33.58475875854492,17.674705505371094,75.16000366210938
2020-08-19,33.7793083190918,69.60694885253906,33.01850509643555,17.6300048828125,75.48999786376953
2020-08-20,33.26409149169922,68.33389282226562,32.285675048828125,16.78069305419922,73.08999633789062
2020-08-21,33.014530181884766,68.55146789550781,31.777700424194336,16.610828399658203,73.13999938964844
2020-08-24,33.98862838745117,70.25961303710938,32.36894989013672,17.47801971435547,73.36000061035156
2020-08-25,32.909873962402344,69.39746856689453,32.352298736572266,17.21875762939453,75.93000030517578
2020-08-26,32.20948791503906,68.30974578857422,31.278045654296875,16.6912899017334,75.23999786376953
2020-08-27,31.992143630981445,68.41449737548828,31.769372940063477,16.71811294555664,73.44000244140625
2020-08-28,32.756919860839844,68.99461364746094,31.96091079711914,17.361801147460938,76.04000091552734
2020-08-31,32.153141021728516,67.62486267089844,31.552858352661133,16.995254516601562,77.2300033569336
2020-09-01,31.742570877075195,66.94000244140625,30.94495964050293,16.765771865844727,78.70999908447266
2020-09-02,31.549354553222656,67.02863311767578,30.295413970947266,16.891765594482422,77.0199966430664
2020-09-03,31.48497200012207,66.29541015625,29.970640182495117,17.206737518310547,67.80000305175781
2020-09-04,31.4608097076416,66.01341247558594,29.862382888793945,17.37772560119629,66.16000366210938
2020-09-08,30.736284255981445,63.628448486328125,28.363435745239258,16.540786743164062,65.05000305175781
2020-09-09,30.55112648010254,64.4825210571289,28.6965274810791,16.747770309448242,67.70999908447266
2020-09-10,29.786333084106445,62.96775817871094,27.414094924926758,15.937832832336426,66.0999984741211
2020-09-11,29.705841064453125,62.59712219238281,27.572317123413086,16.081819534301758,65.0999984741211
2020-09-14,29.512632369995117,62.274810791015625,27.91374397277832,16.22580909729004,69.48999786376953
2020-09-15,29.19865608215332,61.51744079589844,28.14691925048828,16.378801345825195,72.16000366210938
2020-09-16,30.43841552734375,63.29808807373047,29.21283531188965,17.260732650756836,72.83000183105469
2020-09-17,30.43036651611328,63.4834098815918,30.053909301757812,17.17074203491211,66.87000274658203
2020-09-18,29.939294815063477,63.01609420776367,29.870708465576172,16.855764389038086,68.2699966430664
2020-09-21,29.327470779418945,61.47715759277344,28.613262176513672,15.541861534118652,70.72000122070312
2020-09-22,28.602935791015625,60.85673522949219,28.563289642333984,15.595853805541992,72.2300033569336
2020-09-23,27.685192108154297,57.972232818603516,27.414094924926758,14.947903633117676,70.2699966430664
2020-09-24,27.62883949279785,57.851383209228516,27.980365753173828,14.956902503967285,69.41000366210938
2020-09-25,27.88645362854004,57.875545501708984,28.06364631652832,14.326950073242188,73.62000274658203
2020-09-28,28.425827026367188,59.56758117675781,28.071971893310547,14.803915023803711,78.13999938964844
2020-09-29,27.596637725830078,57.93194580078125,27.03103256225586,14.038970947265625,80.80000305175781
2020-09-30,27.63689422607422,58.01251220703125,27.34747886657715,14.002973556518555,82.58999633789062
2020-10-01,26.67084312438965,56.73946762084961,27.006053924560547,13.508010864257812,89.51000213623047
2020-10-02,26.550090789794922,57.359886169433594,27.53900909423828,14.011972427368164,90.43000030517578
2020-10-05,27.161914825439453,58.57652282714844,28.546632766723633,14.46193790435791,98.05000305175781
2020-10-06,26.880159378051758,58.25425338745117,27.730541229248047,14.101967811584473,98.56999969482422
2020-10-07,26.968708038330078,59.446712493896484,28.588274002075195,14.353948593139648,107.81999969482422
2020-10-08,28.385576248168945,60.60695266723633,29.587570190429688,14.785916328430176,105.5
2020-10-09,27.96695899963379,59.62397384643555,29.25447654724121,14.605928421020508,109.18000030517578
2020-10-12,27.878398895263672,60.03489303588867,29.637535095214844,14.506937980651855,104.43000030517578
2020-10-13,27.54833221435547,59.14054870605469,29.04629135131836,14.155961990356445,106.6500015258789
2020-10-14,27.491987228393555,58.777957916259766,28.754825592041016,14.353948593139648,108.97000122070312
2020-10-15,27.733495712280273,59.22917175292969,29.479320526123047,14.776918411254883,110.70999908447266
2020-10-16,27.45172882080078,58.7296142578125,28.467731475830078,13.472013473510742,110.83999633789062
2020-10-19,26.90431022644043,57.43238067626953,27.565725326538086,13.508010864257812,114.69000244140625
2020-10-20,27.129722595214844,57.75468826293945,27.464574813842773,13.939977645874023,116.13999938964844
2020-10-21,26.694995880126953,57.102046966552734,25.829172134399414,13.508010864257812,101.52999877929688
2020-10-22,28.06355857849121,59.14054870605469,26.899768829345703,13.768991470336914,103.45999908447266
2020-10-23,27.50003433227539,58.471778869628906,27.43085479736328,13.85898494720459,103.33000183105469
2020-10-26,26.84795570373535,57.1584358215332,25.559419631958008,13.651998519897461,103.66999816894531
2020-10-27,26.42128562927246,56.00625228881836,25.508840560913086,13.580004692077637,98.62999725341797
2020-10-28,25.414987564086914,53.88717269897461,24.26964569091797,12.761067390441895,102.80999755859375
2020-10-29,26.542041778564453,55.43418502807617,24.58155059814453,13.004048347473145,102.51000213623047
2020-10-30,26.260282516479492,55.99818801879883,24.126333236694336,13.445013999938965,98.08999633789062
2020-11-02,27.363176345825195,58.133365631103516,25.483543395996094,14.02097225189209,103.83000183105469
2020-11-03,26.89625358581543,57.80303192138672,24.707996368408203,14.18295955657959,104.75
2020-11-04,26.751354217529297,57.82719039916992,25.609989166259766,14.37194538116455,106.19000244140625
2020-11-05,26.703048706054688,58.12532043457031,25.39081573486328,13.966976165771484,120.26000213623047
2020-11-06,26.389081954956055,57.327640533447266,24.606840133666992,13.696996688842773,122.52999877929688
2020-11-09,29.72998809814453,63.97491455078125,28.13896369934082,16.423799514770508,117.08000183105469
2020-11-10,30.389554977416992,66.93193817138672,29.951383590698242,16.477792739868164,109.38999938964844
2020-11-11,30.07625961303711,66.44044494628906,29.74064826965332,15.937832832336426,120.43000030517578
2020-11-12,29.04568862915039,64.9981918334961,28.6700439453125,15.568856239318848,117.20999908447266
2020-11-13,29.746477127075195,66.89970397949219,29.808076858520508,16.198810577392578,116.58999633789062
2020-11-16,31.461341857910156,71.67768096923828,32.101016998291016,18.034683227539062,119.93000030517578
2020-11-17,31.881820678710938,71.1626205444336,32.7501106262207,18.079669952392578,125.12000274658203
2020-11-18,30.678112030029297,68.90607452392578,33.028289794921875,17.971683502197266,124.91999816894531
2020-11-19,30.834754943847656,70.0915756225586,33.272762298583984,18.41265106201172,128.88999938964844
2020-11-20,30.455503463745117,70.14061737060547,33.424503326416016,18.18766212463379,129.58999633789062
2020-11-23,32.45069885253906,74.42476654052734,36.00404739379883,19.44757652282715,134.42999267578125
2020-11-24,34.61077880859375,78.177490234375,37.43712615966797,20.00553321838379,136.02000427246094
2020-11-25,33.64616775512695,75.33228302001953,36.779605865478516,19.888538360595703,139.07000732421875
2020-11-27,33.1349983215332,74.6536865234375,36.063045501708984,19.69055938720703,140.55999755859375
2020-11-30,31.43661117553711,71.2770767211914,33.348636627197266,18.709630966186523,136.57000732421875
2020-12-01,31.741666793823242,71.49781799316406,33.10416793823242,19.076311111450195,128.85000610351562
2020-12-02,32.92887878417969,73.47637939453125,33.69425964355469,19.592369079589844,127.93000030517578
2020-12-03,33.1514892578125,73.41913604736328,34.73113250732422,19.98168182373047,127.66999816894531
2020-12-04,34.36343765258789,76.26432800292969,37.31910705566406,21.231103897094727,130.4600067138672
2020-12-07,33.720367431640625,74.20402526855469,36.09677505493164,20.669775009155273,129.32000732421875
2020-12-08,34.82514572143555,74.84174346923828,35.978759765625,21.03192138671875,134.74000549316406
2020-12-09,35.28683853149414,73.94239807128906,35.9956169128418,21.15867805480957,127.26000213623047
2020-12-10,36.284427642822266,76.32157135009766,37.09150695800781,21.167724609375,131.2100067138672
2020-12-11,36.111297607421875,75.58573150634766,36.65314483642578,20.76936149597168,139.91000366210938
2020-12-14,34.80865478515625,73.12481689453125,35.6752815246582,20.081274032592773,145.07000732421875
2020-12-15,35.484710693359375,73.06757354736328,36.079917907714844,20.79652214050293,160.4600067138672
2020-12-16,36.02885055541992,72.51162719726562,35.6752815246582,20.67882537841797,163.30999755859375
2020-12-17,35.84746551513672,72.28269958496094,35.38023376464844,20.76030731201172,163.52000427246094
2020-12-18,35.229122161865234,71.28524017333984,34.545677185058594,20.198974609375,164.41000366210938
2020-12-21,34.5860595703125,70.38590240478516,33.9218635559082,19.7191219329834,170.77999877929688
2020-12-22,34.00068283081055,68.97148895263672,32.9018440246582,19.338869094848633,177.27000427246094
2020-12-23,34.437644958496094,70.0588607788086,33.786983489990234,19.845876693725586,180.32000732421875
2020-12-24,34.297489166259766,69.76453399658203,33.28962326049805,19.592369079589844,181.38999938964844
2020-12-28,34.41291046142578,69.41297149658203,33.12945556640625,19.528993606567383,175.49000549316406
2020-12-29,34.02541732788086,69.17586517333984,32.93556594848633,19.35697364807129,170.1999969482422
2020-12-30,34.297489166259766,69.76453399658203,33.72797393798828,19.809663772583008,172.92999267578125
2020-12-31,33.98418426513672,69.04505920410156,33.711116790771484,19.76439094543457,175.47000122070312
2021-01-04,34.21504592895508,69.25764465332031,33.35706329345703,19.8730411529541,172.24000549316406
2021-01-05,35.86396408081055,71.12989807128906,35.270652770996094,20.941383361816406,181.47999572753906
2021-01-06,36.77909851074219,73.41913604736328,36.678428649902344,22.100269317626953,203.3800048828125
2021-01-07,37.067665100097656,73.76251983642578,37.68158721923828,22.525793075561523,213.75999450683594
2021-01-08,37.47990036010742,74.46565246582031,37.68158721923828,22.489585876464844,207.41000366210938
2021-01-11,38.617645263671875,74.89080047607422,38.237972259521484,22.625391006469727,201.67999267578125
2021-01-12,39.47509765625,76.31340026855469,39.974525451660156,23.666566848754883,206.49000549316406
2021-01-13,39.920291900634766,76.23980712890625,39.645755767822266,23.050912857055664,203.69000244140625
2021-01-14,41.478519439697266,78.07119750976562,40.35386657714844,23.503604888916016,208.8300018310547
2021-01-15,39.483333587646484,75.2914047241211,38.035648345947266,22.55295181274414,190.58999633789062
2021-01-19,40.26657485961914,77.26996612548828,38.77748107910156,23.01469612121582,201.27999877929688
2021-01-20,40.835445404052734,77.98125457763672,38.237972259521484,22.951326370239258,199.39999389648438
2021-01-21,39.66471862792969,75.22600555419922,36.40868377685547,21.90108299255371,212.08999633789062
2021-01-22,39.10407638549805,74.99707794189453,35.987186431884766,22.100269317626953,212.07000732421875
2021-01-25,38.667118072509766,74.3185043334961,35.89446258544922,21.493663787841797,202.72999572753906
2021-01-26,37.81792068481445,73.05939483642578,35.13577651977539,20.588289260864258,187.33999633789062
2021-01-27,37.38920211791992,72.11097717285156,34.267494201660156,19.746280670166016,179.02000427246094
2021-01-28,37.974571228027344,72.78142547607422,34.6552734375,20.49774932861328,193.74000549316406
2021-01-29,36.96873474121094,69.65825653076172,33.74483108520508,20.108434677124023,182.35000610351562
2021-02-01,37.03469467163086,70.64753723144531,34.318084716796875,20.063169479370117,186.33999633789062
2021-02-02,37.620052337646484,71.17896270751953,34.53725051879883,20.380046844482422,192.6300048828125
2021-02-03,39.09584045410156,72.73236846923828,36.425540924072266,21.89203643798828,196.33999633789062
2021-02-04,39.84608840942383,72.76507568359375,37.09992599487305,22.462419509887695,195.6300048828125
2021-02-05,41.18171310424805,72.97765350341797,37.445560455322266,22.643491744995117,193.1999969482422
2021-02-08,42.954307556152344,74.79268646240234,39.43501281738281,23.530765533447266,197.8699951171875
2021-02-09,42.451229095458984,74.36753845214844,39.51930618286133,23.539819717407227,200.10000610351562
2021-02-10,42.8620719909668,75.6429672241211,39.83121109008789,24.101154327392578,202.07000732421875
2021-02-11,41.78884506225586,75.23418426513672,39.50794219970703,23.87480926513672,199.0800018310547
2021-02-12,42.3589973449707,75.66748809814453,40.120460510253906,24.236957550048828,206.50999450683594
2021-02-16,43.633460998535156,77.21798706054688,41.55820083618164,24.387048721313477,193.5
2021-02-17,44.312599182128906,79.53131866455078,41.9920654296875,24.441627502441406,189.33999633789062
2021-02-18,43.6166877746582,78.76850891113281,40.571353912353516,23.26820945739746,180.83999633789062
2021-02-19,43.910152435302734,79.43180847167969,41.192378997802734,23.759410858154297,189.74000549316406
2021-02-22,45.52837371826172,81.57928466796875,43.28518295288086,25.05107307434082,167.86000061035156
2021-02-23,46.15721893310547,82.607421875,44.323081970214844,25.23299789428711,170.88999938964844
2021-02-24,47.54068374633789,85.65865325927734,46.50944519042969,26.7520694732666,180.8699951171875
2021-02-25,46.752532958984375,84.86267852783203,45.1142578125,25.93341064453125,167.3699951171875
2021-02-26,45.58706283569336,82.91419982910156,44.24650955200195,25.38763427734375,176.05999755859375
2021-03-01,47.28913497924805,84.61393737792969,44.75694274902344,26.12442970275879,186.4499969482422
2021-03-02,47.012447357177734,84.93732452392578,44.47620391845703,25.596851348876953,171.69000244140625
2021-03-03,47.3897590637207,85.89083099365234,45.65021514892578,25.806060791015625,161.1199951171875
2021-03-04,49.225982666015625,86.64533996582031,47.31764221191406,25.997087478637695,149.8800048828125
2021-03-05,51.08736801147461,90.3764877319336,49.63163375854492,26.44280242919922,143.5500030517578
2021-03-08,51.03706741333008,90.99834442138672,50.005950927734375,27.02495765686035,132.05999755859375
2021-03-09,50.24890899658203,90.79104614257812,49.25732421875,26.69749641418457,148.6999969482422
2021-03-10,51.79167556762695,92.34153747558594,50.5504150390625,27.243268966674805,152.42999267578125
2021-03-11,51.405975341796875,92.19227600097656,50.899227142333984,26.742977142333984,165.33999633789062
2021-03-12,51.95936584472656,92.49908447265625,50.35475540161133,26.38822364807129,164.7100067138672
2021-03-15,50.63459396362305,91.41290283203125,49.4785041809082,26.488283157348633,174.16000366210938
2021-03-16,49.56136703491211,89.24885559082031,48.13434982299805,25.524078369140625,166.30999755859375
2021-03-17,49.77936553955078,89.57221984863281,48.34703063964844,25.751487731933594,163.82000732421875
2021-03-18,47.6329231262207,86.33026885986328,45.41201400756836,24.787282943725586,148.47999572753906
2021-03-19,47.36460494995117,85.71671295166016,44.74844741821289,24.605356216430664,154.9499969482422
2021-03-22,46.878292083740234,85.02023315429688,44.44218444824219,25.151132583618164,161.11000061035156
2021-03-23,46.29976272583008,84.54762268066406,43.991294860839844,24.259702682495117,155.97000122070312
2021-03-24,47.23883819580078,86.8111801147461,45.26738739013672,24.941917419433594,147.97999572753906
2021-03-25,47.10468673706055,87.1179428100586,45.57365036010742,24.923725128173828,148.47999572753906
2021-03-26,48.38752365112305,89.1161880493164,46.82423400878906,25.751487731933594,152.07000732421875
2021-03-29,48.127601623535156,88.65185546875,45.80335235595703,25.196611404418945,142.13999938964844
2021-03-30,47.53229904174805,87.83100891113281,45.45454025268555,24.759994506835938,150.60000610351562
2021-03-31,46.811222076416016,86.88578796386719,45.06321334838867,24.73270606994629,162.16000366210938
2021-04-01,48.11922073364258,87.68177795410156,45.956478118896484,25.56046485900879,162.69000244140625
2021-04-05,47.37298583984375,86.65364837646484,44.416656494140625,25.060169219970703,149.4199981689453
2021-04-06,47.23883819580078,85.88253784179688,44.731422424316406,24.960111618041992,157.9199981689453
2021-04-07,47.448455810546875,86.3883056640625,44.56129455566406,24.878246307373047,150.00999450683594
2021-04-08,46.95376205444336,85.41822052001953,43.591453552246094,24.61445426940918,153.1300048828125
2021-04-09,46.844757080078125,85.33529663085938,43.582942962646484,24.341564178466797,151.35000610351562
2021-04-12,46.53453063964844,84.39005279541016,43.26816177368164,24.141447067260742,151.8699951171875
2021-04-13,46.71060562133789,84.77147674560547,43.208621978759766,23.68663787841797,153.08999633789062
2021-04-14,48.06052780151367,86.45462799072266,44.825008392333984,24.841854095458984,151.91000366210938
2021-04-15,47.77544021606445,85.74987030029297,44.152923583984375,24.250608444213867,145.7899932861328
2021-04-16,47.50714111328125,85.36845397949219,43.46383285522461,23.91404151916504,150.00999450683594
2021-04-19,47.35622787475586,85.6172103881836,43.2936897277832,24.132354736328125,141.13999938964844
2021-04-20,46.35845947265625,84.0169677734375,41.38804626464844,22.968032836914062,147.0
2021-04-21,46.95376205444336,85.17778015136719,42.57056427001953,23.404653549194336,155.0800018310547
2021-04-22,46.341678619384766,83.70191192626953,42.0771369934082,22.968032836914062,160.8800048828125
2021-04-23,46.59321975708008,84.19937896728516,42.29833984375,23.38646125793457,166.97000122070312
2021-04-26,46.68545150756836,84.17449188232422,42.74921798706055,23.986814498901367,172.64999389648438
2021-04-27,47.29752731323242,85.15288543701172,43.64249038696289,23.81397819519043,171.10000610351562
2021-04-28,48.7229118347168,87.24232482910156,45.122764587402344,24.88734245300293,146.91000366210938
2021-04-29,49.418827056884766,88.63529205322266,45.1993408203125,25.305767059326172,143.39999389648438
2021-04-30,47.993446350097656,85.45967102050781,43.50638198852539,24.605356216430664,139.25
2021-05-03,49.31821823120117,87.49935150146484,44.86754608154297,25.669614791870117,136.41000366210938
2021-05-04,49.62843704223633,87.98025512695312,44.72292709350586,25.824254989624023,127.83000183105469
2021-05-05,51.12090301513672,90.34333038330078,47.164512634277344,27.598026275634766,126.87999725341797
2021-05-06,51.60721206665039,90.39305877685547,47.385711669921875,27.95277976989746,121.94000244140625
2021-05-07,52.34505081176758,91.22220611572266,48.57674026489258,29.00794219970703,122.95999908447266
2021-05-10,52.470821380615234,90.8490982055664,48.49165344238281,28.771438598632812,118.12000274658203
2021-05-11,50.80229568481445,88.46944427490234,47.4027099609375,28.434879302978516,121.41999816894531
2021-05-12,51.07450485229492,89.02498626708984,47.3771858215332,29.198963165283203,117.16999816894531
2021-05-13,50.445003509521484,88.452880859375,46.50270462036133,28.889690399169922,114.61000061035156
2021-05-14,51.695491790771484,90.76618194580078,48.45746612548828,29.844797134399414,119.77999877929688
2021-05-17,52.90345764160156,91.87721252441406,49.98354721069336,30.972726821899414,118.41999816894531
2021-05-18,51.40626907348633,89.11595153808594,49.11762237548828,30.081298828125,122.51000213623047
2021-05-19,50.172786712646484,86.61487579345703,47.65156555175781,29.108001708984375,130.6699981689453
2021-05-20,50.05369186401367,86.9170150756836,47.488651275634766,28.898788452148438,141.82000732421875
2021-05-21,50.12175750732422,87.38701629638672,47.7115592956543,29.062519073486328,142.27999877929688
2021-05-24,50.70871353149414,88.62919616699219,48.097373962402344,28.835119247436523,140.8699951171875
2021-05-25,49.560306549072266,87.17721557617188,47.051395416259766,28.416688919067383,138.52999877929688
2021-05-26,50.13875961303711,87.38701629638672,47.514373779296875,28.69866943359375,143.0399932861328
2021-05-27,49.815513610839844,86.45541381835938,47.608680725097656,28.507648468017578,142.30999755859375
2021-05-28,49.65388107299805,87.11005401611328,47.78873062133789,28.498552322387695,143.0500030517578
2021-06-01,51.431793212890625,89.51043701171875,49.95782470703125,30.07394027709961,139.44000244140625
2021-06-02,51.84011459350586,90.71061706542969,50.57511901855469,32.38451385498047,139.1699981689453
2021-06-03,52.04427719116211,90.29935455322266,50.98664855957031,33.352577209472656,134.1300048828125
2021-06-04,52.27396011352539,91.0211410522461,51.31242370605469,33.2612419128418,134.6999969482422
2021-06-07,51.933692932128906,90.43363952636719,51.278141021728516,32.72241973876953,137.47000122070312
2021-06-08,52.852420806884766,91.25614929199219,51.843994140625,32.78635787963867,139.14999389648438
2021-06-09,53.294761657714844,90.45883178710938,51.166683197021484,32.658485412597656,136.97000122070312
2021-06-10,53.37983703613281,90.98757934570312,51.5867919921875,31.909610748291016,143.5
2021-06-11,52.88644027709961,90.56795501708984,51.41532516479492,31.86394500732422,147.1300048828125
2021-06-14,52.80137252807617,90.61830139160156,51.70682144165039,31.096797943115234,147.64999389648438
2021-06-15,54.723899841308594,92.57386016845703,52.44414138793945,31.22466468811035,144.9199981689453
2021-06-16,54.52824401855469,92.04508972167969,52.409854888916016,31.08767318725586,152.02000427246094
2021-06-17,52.73331832885742,89.86293029785156,50.59226608276367,29.65384292602539,161.99000549316406
2021-06-18,51.38075637817383,86.47218322753906,49.3233757019043,28.576181411743164,165.85000610351562
2021-06-21,53.24373245239258,89.00685119628906,51.826847076416016,30.247461318969727,163.0800018310547
2021-06-22,54.2645378112793,89.30060577392578,52.118343353271484,30.15614128112793,167.3000030517578
2021-06-23,54.66435623168945,89.19149017333984,52.092620849609375,30.028284072875977,170.24000549316406
2021-06-24,54.88552474975586,89.92169189453125,52.63276290893555,30.375322341918945,170.77000427246094
2021-06-25,55.0046272277832,90.05596923828125,52.564170837402344,30.457517623901367,175.38999938964844
2021-06-28,53.60101318359375,87.27792358398438,51.08953094482422,29.24286651611328,188.3300018310547
2021-06-29,53.26923751831055,87.08487701416016,50.62656784057617,29.115009307861328,185.7100067138672
2021-06-30,53.66055679321289,87.9073715209961,52.21266555786133,29.233732223510742,183.6300048828125
2021-07-01,53.81367492675781,89.1411361694336,53.910221099853516,30.201799392700195,183.11000061035156
2021-07-02,53.73711013793945,89.02363586425781,53.79875564575195,29.94608497619629,186.41000366210938
2021-07-06,52.205902099609375,87.27792358398438,51.68109893798828,28.46658706665039,188.80999755859375
2021-07-07,51.38926315307617,86.38825988769531,50.59226608276367,28.019086837768555,181.8300018310547
2021-07-08,51.15957260131836,86.11129760742188,50.763729095458984,27.882095336914062,179.72000122070312
2021-07-09,52.08679962158203,87.34506225585938,51.55250549316406,28.48485565185547,183.8000030517578
2021-07-12,52.035762786865234,87.52130126953125,51.26958084106445,28.51224708557129,185.72000122070312
2021-07-13,51.78907012939453,87.22755432128906,50.97807312011719,27.955158233642578,184.05999755859375
2021-07-14,50.64065933227539,85.58255004882812,49.443416595458984,26.987091064453125,170.7899932861328
2021-07-15,50.147274017333984,85.02021789550781,48.937583923339844,26.238210678100586,165.2899932861328
2021-07-16,48.76066970825195,82.77092742919922,47.58296203613281,25.452800750732422,163.4499969482422
2021-07-19,47.0848388671875,80.53839111328125,46.039730072021484,24.338611602783203,165.27999877929688
2021-07-20,47.603755950927734,81.01679992675781,46.699893951416016,24.877445220947266,172.08999633789062
2021-07-21,49.13496780395508,83.7780532836914,48.886131286621094,25.964235305786133,179.7899932861328
2021-07-22,48.58203125,82.93878173828125,48.58606719970703,25.553258895874023,178.94000244140625
2021-07-23,48.52248764038086,82.97234344482422,47.80854797363281,25.945966720581055,178.17999267578125
2021-07-26,49.7474479675293,84.72648620605469,49.13032913208008,26.90489959716797,176.67999267578125
2021-07-27,49.19451141357422,84.44111633300781,48.663822174072266,26.649181365966797,172.86000061035156
2021-07-28,49.526275634765625,84.91950988769531,49.000736236572266,26.77704429626465,181.4199981689453
2021-07-29,50.13025665283203,86.08612060546875,49.31174850463867,27.069286346435547,182.05999755859375
2021-07-30,48.97333526611328,85.44824981689453,48.430564880371094,26.32953643798828,189.60000610351562
2021-08-02,48.98185348510742,85.29717254638672,47.84310531616211,26.028160095214844,183.11000061035156
2021-08-03,49.509273529052734,86.11129760742188,48.93163299560547,26.393468856811523,192.6199951171875
2021-08-04,48.35234832763672,84.18093872070312,47.454349517822266,25.233619689941406,193.92999267578125
2021-08-05,48.65858459472656,84.96147155761719,48.33552932739258,25.49846649169922,183.4499969482422
2021-08-06,49.22004318237305,85.56575775146484,48.81068420410156,25.955101013183594,179.74000549316406
2021-08-09,48.65858459472656,84.13896179199219,47.90357971191406,25.562397003173828,185.55999755859375
2021-08-10,49.49224090576172,85.67488098144531,48.793399810791016,25.955101013183594,184.08999633789062
2021-08-11,49.63686752319336,86.32112121582031,49.406761169433594,26.46653175354004,182.2899932861328
2021-08-12,49.524600982666016,86.14486694335938,49.27718734741211,26.07382583618164,181.2899932861328
2021-08-13,49.02375030517578,85.57414245605469,48.352806091308594,25.891170501708984,175.0
2021-08-16,48.3069953918457,84.70128631591797,47.35068893432617,25.370609283447266,167.5399932861328
2021-08-17,47.978851318359375,84.54181671142578,47.10015106201172,24.83177947998047,163.47999572753906
2021-08-18,46.96849822998047,82.25367736816406,46.244869232177734,24.484737396240234,162.47000122070312
2021-08-19,45.53499221801758,80.2037353515625,45.3032112121582,24.146827697753906,162.88999938964844
2021-08-20,45.54364013671875,80.21223449707031,45.588314056396484,24.165096282958984,165.99000549316406
2021-08-23,47.41754913330078,82.27920532226562,47.333396911621094,25.105758666992188,172.24000549316406
2021-08-24,47.806129455566406,83.22338104248047,47.869014739990234,25.772441864013672,172.9199981689453
2021-08-25,47.89249038696289,83.79328918457031,48.3960075378418,25.982498168945312,172.91000366210938
2021-08-26,47.24483108520508,82.69600677490234,47.62712860107422,25.690250396728516,172.42999267578125
2021-08-27,48.16019058227539,83.90386199951172,49.01801681518555,26.55785369873047,174.99000549316406
2021-08-30,47.6334342956543,83.69121551513672,48.55150604248047,25.827238082885742,177.77999877929688
2021-08-31,47.08075714111328,82.31322479248047,47.972686767578125,25.721755981445312,173.72999572753906
2021-09-01,46.43309020996094,81.41159057617188,47.21244812011719,25.66671371459961,176.42999267578125
