date,AAPL,MSFT,GOOG,AMZN,NVDA
2025-03-24,220.19102478027344,391.7157287597656,169.5744171142578,203.25999450683594,121.39472961425781
2025-03-25,223.2036590576172,393.7885437011719,172.42843627929688,205.7100067138672,120.67481994628906
2025-03-26,220.9890594482422,388.6165466308594,166.79025268554688,201.1300048828125,113.74568939208984
2025-03-27,223.30340576171875,389.2243957519531,163.73666381835938,201.36000061035156,111.41598510742188
2025-03-28,217.36793518066406,377.48529052734375,155.7334442138672,192.72000122070312,109.65620422363281
2025-03-31,221.58761596679688,374.087158203125,155.90309143066406,190.25999450683594,108.36636352539062
2025-04-01,222.64501953125,380.863525390625,158.5475616455078,192.1699981689453,110.13613891601562
2025-04-02,223.3433074951172,380.813720703125,158.527587890625,196.00999450683594,110.4061050415039
2025-04-03,202.69386291503906,371.8150329589844,152.31063842773438,178.41000366210938,101.78719329833984
2025-04-04,187.92002868652344,358.5910949707031,147.4308624267578,171.0,94.29813385009766
2025-04-07,181.0169219970703,356.61798095703125,148.92771911621094,175.25999450683594,97.6277084350586
2025-04-08,171.99899291992188,353.3294372558594,146.27328491210938,170.66000366210938,96.28788757324219
2025-04-09,198.3644561767578,389.1347351074219,160.7229766845703,191.10000610351562,114.31561279296875
2025-04-10,189.95504760742188,380.0264587402344,155.0448760986328,181.22000122070312,107.55646514892578
2025-04-11,197.66615295410156,387.101806640625,159.0664520263672,184.8699951171875,110.9160385131836
2025-04-14,202.02549743652344,386.4640197753906,161.1321258544922,182.1199951171875,110.6960678100586
2025-04-15,201.64642333984375,384.3912658691406,158.34796142578125,179.58999633789062,112.18588256835938
2025-04-16,193.79563903808594,370.32025146484375,155.17462158203125,174.3300018310547,104.47685241699219
2025-04-17,196.4990234375,366.5035400390625,153.03909301757812,172.61000061035156,101.47722625732422
